,index,amount,transaction_id,rate,flat_fee,product,Date 
33448,104690,83,pr_1649076939876837083,0.03,0,pr,4/4/2022
25822,104696,2685,pr_1649061145786231685,0.03,0,pr,4/4/2022
11738,104701,2170,pr_1649035112927783170,0.03,0,pr,4/4/2022
7485,104705,558,pr_1649065164850595558,0.03,0,pr,4/4/2022
2673,104706,3289,pr_1649077767025915289,0.03,0,pr,4/4/2022
25918,104711,1219,pr_1649162514544453219,0.03,0,pr,5/4/2022
14549,104713,3072,pr_1649159441178149072,0.03,0,pr,5/4/2022
41797,104716,609,pr_1649155300066027609,0.03,0,pr,5/4/2022
26122,104717,1152,pr_1649135175725959152,0.03,0,pr,5/4/2022
26789,104718,590,pr_1649158179758708590,0.03,0,pr,5/4/2022
20821,104729,2412,pr_1649164045916334412,0.03,0,pr,5/4/2022
46417,104741,249,pr_1649161115805038249,0.03,0,pr,5/4/2022
41579,104743,1273,pr_1649148024219824273,0.03,0,pr,5/4/2022
16035,104744,794,pr_1649161136476664794,0.03,0,pr,5/4/2022
43418,104745,736,pr_1649145627224199736,0.03,0,pr,5/4/2022
44318,104747,519,pr_1649146878993427519,0.03,0,pr,5/4/2022
11137,104755,424,pr_1649161592113996424,0.03,0,pr,5/4/2022
17066,104756,180,pr_1649141459023803180,0.03,0,pr,5/4/2022
2943,104758,664,pr_1649140455674821664,0.03,0,pr,5/4/2022
27621,104760,202,pr_1649154536083166202,0.03,0,pr,5/4/2022
44089,104761,672,pr_1649174200425630672,0.03,0,pr,5/4/2022
42544,104762,417,pr_1649166733919467417,0.03,0,pr,5/4/2022
29691,104765,1909,pr_1649152813826122909,0.03,0,pr,5/4/2022
40193,104766,550,pr_1649149376585121550,0.03,0,pr,5/4/2022
36125,104767,2763,pr_1649146989010839763,0.03,0,pr,5/4/2022
39085,104771,759,pr_1649155889567065759,0.03,0,pr,5/4/2022
17648,104773,495,pr_1649170926838148495,0.03,0,pr,5/4/2022
5540,104778,1392,pr_1649195841392435392,0.03,0,pr,5/4/2022
24339,104779,434,pr_1649168110142227434,0.03,0,pr,5/4/2022
6249,104781,1403,pr_1649243478483188403,0.03,0,pr,6/4/2022
9377,104782,807,pr_1649271248514712807,0.03,0,pr,6/4/2022
28958,104783,1413,pr_1649253214548321413,0.03,0,pr,6/4/2022
46208,104785,908,pr_1649215807267043908,0.03,0,pr,6/4/2022
1547,104786,224,pr_1649242312967555224,0.03,0,pr,6/4/2022
43666,104787,1047,pr_1649250127213402047,0.03,0,pr,6/4/2022
21616,104790,2489,pr_1649234617270681489,0.03,0,pr,6/4/2022
31728,104792,1185,pr_1649283583718386185,0.03,0,pr,6/4/2022
18456,104793,1464,pr_1649253021806619464,0.03,0,pr,6/4/2022
1572,104795,1750,pr_1649223799616151750,0.03,0,pr,6/4/2022
18105,104799,316,pr_1649244097853800316,0.03,0,pr,6/4/2022
14649,104800,1328,pr_1649227884960382328,0.03,0,pr,6/4/2022
2571,104801,473,pr_1649253880475830473,0.03,0,pr,6/4/2022
38746,104802,152,pr_1649206378183485152,0.03,0,pr,6/4/2022
41180,104809,2126,pr_1649260542945893126,0.03,0,pr,6/4/2022
16056,104812,670,pr_1649264491910838670,0.03,0,pr,6/4/2022
45685,104814,102,pr_1649263648844054102,0.03,0,pr,6/4/2022
20128,104815,182,pr_1649260419192210182,0.03,0,pr,6/4/2022
13586,104816,96,pr_1649249464488941096,0.03,0,pr,6/4/2022
22753,104817,2713,pr_1649241359470124713,0.03,0,pr,6/4/2022
43723,104821,679,pr_1649231721196708679,0.03,0,pr,6/4/2022
29612,104824,61,pr_1649324581012938061,0.03,0,pr,7/4/2022
16217,104832,1477,pr_1649314530670739477,0.03,0,pr,7/4/2022
45218,104835,1324,pr_1649345305405616324,0.03,0,pr,7/4/2022
17058,104838,370,pr_1649321139955711370,0.03,0,pr,7/4/2022
15661,104841,414,pr_1649322823497796414,0.03,0,pr,7/4/2022
40091,104844,151,pr_1649324817900655151,0.03,0,pr,7/4/2022
7712,104848,776,pr_1649336581887185776,0.03,0,pr,7/4/2022
6256,104849,408,pr_1649366534249442408,0.03,0,pr,7/4/2022
14741,104851,1240,pr_1649327822817666240,0.03,0,pr,7/4/2022
11627,104854,102,pr_1649308322593660102,0.03,0,pr,7/4/2022
1943,104856,2124,pr_1649338561181705124,0.03,0,pr,7/4/2022
3866,104858,1946,pr_1649311154498640946,0.03,0,pr,7/4/2022
38698,104860,872,pr_1649329470365320872,0.03,0,pr,7/4/2022
20666,104862,667,pr_1649313947248839667,0.03,0,pr,7/4/2022
30754,104863,109,pr_1649346390019516109,0.03,0,pr,7/4/2022
46051,104865,309,pr_1649343705106066309,0.03,0,pr,7/4/2022
41787,104868,1250,pr_1649316368697376250,0.03,0,pr,7/4/2022
44016,104869,175,pr_1649326329671777175,0.03,0,pr,7/4/2022
10172,104870,3092,pr_1649351477785783092,0.03,0,pr,7/4/2022
20859,104880,387,pr_1649350159507321387,0.03,0,pr,7/4/2022
17261,104885,193,pr_1649342318149810193,0.03,0,pr,7/4/2022
18274,104886,9123232323,pr_1649350672532486998,0.03,0,pr,7/4/2022
40010,104887,748,pr_1649328412966127748,0.03,0,pr,7/4/2022
13103,104892,739,pr_1649327906057449739,0.03,0,pr,7/4/2022
19537,104894,59,pr_1649308427581283059,0.03,0,pr,7/4/2022
28216,104896,739,pr_1649348054412549739,0.03,0,pr,7/4/2022
14398,104898,125,pr_1649323824902375125,0.03,0,pr,7/4/2022
15650,104902,1660,pr_1649326892979083660,0.03,0,pr,7/4/2022
35155,104910,375,pr_1649424690773797375,0.03,0,pr,8/4/2022
5641,104913,3046,pr_1649424157241936046,0.03,0,pr,8/4/2022
34477,104914,89,pr_1649390839080249089,0.03,0,pr,8/4/2022
28953,104917,833,pr_1649418782322803833,0.03,0,pr,8/4/2022
34357,104918,1934,pr_1649423904130810934,0.03,0,pr,8/4/2022
36917,104920,50,pr_1649454476531840050,0.03,0,pr,8/4/2022
27224,104924,2456,pr_1649429169648516456,0.03,0,pr,8/4/2022
46698,104925,1651,pr_1649386791470765651,0.03,0,pr,8/4/2022
2191,104927,46,pr_1649414346934790046,0.03,0,pr,8/4/2022
28580,104929,1256,pr_1649409783545097256,0.03,0,pr,8/4/2022
22594,104931,21,pr_1649423002216592021,0.03,0,pr,8/4/2022
13525,104933,91,pr_1649428167652008091,0.03,0,pr,8/4/2022
30456,104935,176,pr_1649440840355079176,0.03,0,pr,8/4/2022
3210,104945,11232323232,pr_1649444231081885982,0.03,0,pr,8/4/2022
38406,104948,1612,pr_1649439748919419612,0.03,0,pr,8/4/2022
46774,104949,2620,pr_1649396498415714620,0.03,0,pr,8/4/2022
14004,104954,2183,pr_1649429761247783183,0.03,0,pr,8/4/2022
1800,104955,96,pr_1649437452400342096,0.03,0,pr,8/4/2022
45251,104961,53,pr_1649411416343437053,0.03,0,pr,8/4/2022
6859,104963,2236,pr_1649413651580036236,0.03,0,pr,8/4/2022
46881,104964,308,pr_1649427783183303308,0.03,0,pr,8/4/2022
12896,104978,1772,pr_1649489728703186772,0.03,0,pr,9/4/2022
29041,104985,840,pr_1649467301607587840,0.03,0,pr,9/4/2022
17601,104995,96,pr_1649495596607602096,0.03,0,pr,9/4/2022
19686,104996,908,pr_1649514603268700908,0.03,0,pr,9/4/2022
47278,104998,10,pr_1649520816632888010,0.03,0,pr,9/4/2022
35654,105001,225,pr_1649497077421608225,0.03,0,pr,9/4/2022
30318,105002,1450,pr_1649494839304881450,0.03,0,pr,9/4/2022
18748,105008,799,pr_1649496173653309799,0.03,0,pr,9/4/2022
28254,105009,176,pr_1649519706790560176,0.03,0,pr,9/4/2022
32161,105011,1673,pr_1649516141917968673,0.03,0,pr,9/4/2022
31680,105015,875,pr_1649481479203494875,0.03,0,pr,9/4/2022
41378,105021,2060,pr_1649478047716200060,0.03,0,pr,9/4/2022
7697,105023,645,pr_1649524854001666645,0.03,0,pr,9/4/2022
39427,105031,679,pr_1649519613568558679,0.03,0,pr,9/4/2022
35346,105034,1411,pr_1649513022838711411,0.03,0,pr,9/4/2022
25552,105035,1284,pr_1649501900223008284,0.03,0,pr,9/4/2022
3018,105037,849,pr_1649538476818874849,0.03,0,pr,9/4/2022
41383,105042,2208,pr_1649534213835704208,0.03,0,pr,9/4/2022
5714,105046,55,pr_1649528979749659055,0.03,0,pr,9/4/2022
2099,105050,603,pr_1649475270537355603,0.03,0,pr,9/4/2022
21684,105052,1313,pr_1649508688538708313,0.03,0,pr,9/4/2022
31331,105057,1126,pr_1649606072643452126,0.03,0,pr,10/4/2022
3111,105060,588,pr_1649628794273646588,0.03,0,pr,10/4/2022
38166,105061,889,pr_1649607092978138889,0.03,0,pr,10/4/2022
7659,105072,1466,pr_1649559954100524466,0.03,0,pr,10/4/2022
12829,105074,1707,pr_1649564408914765707,0.03,0,pr,10/4/2022
36313,105075,694,pr_1649573872648939694,0.03,0,pr,10/4/2022
220,105081,208,pr_1649574710792337208,0.03,0,pr,10/4/2022
40674,105084,832,pr_1649598862774522832,0.03,0,pr,10/4/2022
43435,105087,2206,pr_1649610075511283206,0.03,0,pr,10/4/2022
43337,105088,1295,pr_1649588609589910295,0.03,0,pr,10/4/2022
20525,105093,1232323233,pr_1649594264582987983,0.03,0,pr,10/4/2022
28385,105095,2726,pr_1649592573304405726,0.03,0,pr,10/4/2022
7406,105096,150,pr_1649608121495319150,0.03,0,pr,10/4/2022
31945,105100,802,pr_1649590387050802802,0.03,0,pr,10/4/2022
47184,105101,2383,pr_1649615929182238383,0.03,0,pr,10/4/2022
7760,105103,564,pr_1649556198376996564,0.03,0,pr,10/4/2022
8123,105109,930,pr_1649583764645878930,0.03,0,pr,10/4/2022
14577,105126,41,pr_1649592562333317041,0.03,0,pr,10/4/2022
928,105128,646,pr_1649596681180490646,0.03,0,pr,10/4/2022
44487,105137,212,pr_1649678670086851212,0.03,0,pr,11/4/2022
44545,105138,954,pr_1649689836903480954,0.03,0,pr,11/4/2022
20894,105147,896,pr_1649639953145978896,0.03,0,pr,11/4/2022
39025,105150,209,pr_1649685847137344209,0.03,0,pr,11/4/2022
14678,105151,583,pr_1649658687693167583,0.03,0,pr,11/4/2022
14163,105154,295,pr_1649677734102151295,0.03,0,pr,11/4/2022
43520,105155,1233,pr_1649666059671711233,0.03,0,pr,11/4/2022
2537,105156,463,pr_1649661836139020463,0.03,0,pr,11/4/2022
30726,105157,126,pr_1649682606855811126,0.03,0,pr,11/4/2022
34628,105160,974,pr_1649674890183418974,0.03,0,pr,11/4/2022
44822,105168,22,pr_1649672481545371022,0.03,0,pr,11/4/2022
16875,105169,1468,pr_1649693703202695468,0.03,0,pr,11/4/2022
42469,105172,135,pr_1649653557954971135,0.03,0,pr,11/4/2022
9025,105176,489,pr_1649678727662516489,0.03,0,pr,11/4/2022
1673,105178,2512,pr_1649646602713663512,0.03,0,pr,11/4/2022
27383,105182,170,pr_1649771270777236170,0.03,0,pr,12/4/2022
17304,105185,1371,pr_1649750896457728371,0.03,0,pr,12/4/2022
39763,105188,5,pr_1649748623703275005,0.03,0,pr,12/4/2022
15947,105190,415,pr_1649781465857179415,0.03,0,pr,12/4/2022
3274,105193,8123232323,pr_1649777052451008898,0.03,0,pr,12/4/2022
10495,105198,676,pr_1649749321720266676,0.03,0,pr,12/4/2022
32182,105199,1481,pr_1649745001446745481,0.03,0,pr,12/4/2022
16381,105200,372,pr_1649742037859191372,0.03,0,pr,12/4/2022
1251,105205,1806,pr_1649774540420703806,0.03,0,pr,12/4/2022
34401,105206,2379,pr_1649792797423728379,0.03,0,pr,12/4/2022
11773,105207,1381,pr_1649754050142559381,0.03,0,pr,12/4/2022
6970,105209,531,pr_1649746201492279531,0.03,0,pr,12/4/2022
6102,105210,11232323233,pr_1649750705244132983,0.03,0,pr,12/4/2022
11195,105211,290,pr_1649786383361117290,0.03,0,pr,12/4/2022
47241,105214,2352,pr_1649792047481384352,0.03,0,pr,12/4/2022
14466,105217,871,pr_1649787137292021871,0.03,0,pr,12/4/2022
33578,105226,145,pr_1649830801608969145,0.03,0,pr,13/04/2022
7769,105227,768,pr_1649811015365368768,0.03,0,pr,13/04/2022
39716,105229,869,pr_1649842509536016869,0.03,0,pr,13/04/2022
39487,105230,1816,pr_1649853255952076816,0.03,0,pr,13/04/2022
14770,105233,1596,pr_1649855756904379596,0.03,0,pr,13/04/2022
16714,105234,811,pr_1649828009595540811,0.03,0,pr,13/04/2022
39777,105236,2049,pr_1649858974058063049,0.03,0,pr,13/04/2022
30903,105238,42,pr_1649828889112463042,0.03,0,pr,13/04/2022
8596,105239,213,pr_1649830405807332213,0.03,0,pr,13/04/2022
44539,105241,1617,pr_1649838026639073617,0.03,0,pr,13/04/2022
1061,105242,954,pr_1649837699118970954,0.03,0,pr,13/04/2022
23990,105243,1661,pr_1649858805015485661,0.03,0,pr,13/04/2022
40412,105247,1966,pr_1649819548697411966,0.03,0,pr,13/04/2022
28820,105248,868,pr_1649864897534802868,0.03,0,pr,13/04/2022
3225,105258,1808,pr_1649866755455605808,0.03,0,pr,13/04/2022
36585,105260,674,pr_1649858878021707674,0.03,0,pr,13/04/2022
35994,105263,471,pr_1649864325739817471,0.03,0,pr,13/04/2022
4931,105264,525,pr_1649854445349354525,0.03,0,pr,13/04/2022
1437,105266,349,pr_1649829443798404349,0.03,0,pr,13/04/2022
33534,105267,961,pr_1649957945544082961,0.03,0,pr,14/04/2022
5309,105278,416,pr_1649916754311326416,0.03,0,pr,14/04/2022
9438,105279,943,pr_1649945799998240943,0.03,0,pr,14/04/2022
11104,105283,668,pr_1649963311190464668,0.03,0,pr,14/04/2022
9609,105287,2186,pr_1649919526959744186,0.03,0,pr,14/04/2022
43727,105288,212,pr_1649938328118051212,0.03,0,pr,14/04/2022
15494,105294,457,pr_1649951082114010457,0.03,0,pr,14/04/2022
20997,105295,1592,pr_1649965502145585592,0.03,0,pr,14/04/2022
1439,105306,1375,pr_1649942175271859375,0.03,0,pr,14/04/2022
2899,105308,1368,pr_1649956776113055368,0.03,0,pr,14/04/2022
7506,105313,830,pr_1649939534577074830,0.03,0,pr,14/04/2022
29785,105314,473,pr_1649903098723481473,0.03,0,pr,14/04/2022
17220,105319,834,pr_1649953375102270834,0.03,0,pr,14/04/2022
38887,105327,1074,pr_1649923195849682074,0.03,0,pr,14/04/2022
1168,105328,1300,pr_1649914164858333300,0.03,0,pr,14/04/2022
9206,105329,1238,pr_1650029614250745238,0.03,0,pr,15/04/2022
45956,105332,1001,pr_1650008138035307001,0.03,0,pr,15/04/2022
5790,105333,445,pr_1650051005994390445,0.03,0,pr,15/04/2022
44120,105334,645,pr_1649987274627972645,0.03,0,pr,15/04/2022
35278,105339,1059,pr_1650020813599031059,0.03,0,pr,15/04/2022
42041,105346,415,pr_1650059907191583415,0.03,0,pr,15/04/2022
32643,105347,518,pr_1649999120581957518,0.03,0,pr,15/04/2022
35042,105348,912,pr_1650040047805787912,0.03,0,pr,15/04/2022
20297,105349,194,pr_1650012773658207194,0.03,0,pr,15/04/2022
226,105352,706,pr_1650008030809762706,0.03,0,pr,15/04/2022
46298,105354,1559,pr_1650043181723194559,0.03,0,pr,15/04/2022
581,105355,1494,pr_1649986333845532494,0.03,0,pr,15/04/2022
3001,105358,510,pr_1650037055441181510,0.03,0,pr,15/04/2022
4600,105359,830,pr_1650013700134752830,0.03,0,pr,15/04/2022
11374,105361,724,pr_1650009892841766724,0.03,0,pr,15/04/2022
9207,105367,947,pr_1650003315079090947,0.03,0,pr,15/04/2022
43734,105368,249,pr_1649992524935358249,0.03,0,pr,15/04/2022
11683,105375,954,pr_1650018352561438954,0.03,0,pr,15/04/2022
24124,105377,653,pr_1650018410878851653,0.03,0,pr,15/04/2022
29619,105379,1663,pr_1650013815519032663,0.03,0,pr,15/04/2022
13811,105381,2869,pr_1650049143941772869,0.03,0,pr,15/04/2022
22775,105383,2042,pr_1649993490562646042,0.03,0,pr,15/04/2022
17831,105386,242,pr_1650050281276799242,0.03,0,pr,15/04/2022
47049,105387,595,pr_1650018767729451595,0.03,0,pr,15/04/2022
11370,105389,404,pr_1650042553052700404,0.03,0,pr,15/04/2022
44055,105390,1415,pr_1650017497421127415,0.03,0,pr,15/04/2022
15063,105393,942,pr_1650112250697934942,0.03,0,pr,16/04/2022
28096,105400,557,pr_1650123438845291557,0.03,0,pr,16/04/2022
16238,105402,1882,pr_1650093437214388882,0.03,0,pr,16/04/2022
46402,105407,394,pr_1650093394290755394,0.03,0,pr,16/04/2022
34652,105408,728,pr_1650087204096617728,0.03,0,pr,16/04/2022
37167,105410,3404,pr_1650115490942052404,0.03,0,pr,16/04/2022
29422,105412,13,pr_1650092783255860013,0.03,0,pr,16/04/2022
44093,105415,292,pr_1650112213341673292,0.03,0,pr,16/04/2022
24252,105416,684,pr_1650107241402768684,0.03,0,pr,16/04/2022
31490,105417,1934,pr_1650122505649773934,0.03,0,pr,16/04/2022
38324,105420,1925,pr_1650085469502943925,0.03,0,pr,16/04/2022
11623,105426,594,pr_1650079970747982594,0.03,0,pr,16/04/2022
42196,105430,331,pr_1650107220726369331,0.03,0,pr,16/04/2022
9275,105431,467,pr_1650097429891543467,0.03,0,pr,16/04/2022
29682,105434,465,pr_1650101565600985465,0.03,0,pr,16/04/2022
35202,105437,177,pr_1650120407467289177,0.03,0,pr,16/04/2022
39881,105443,1474,pr_1650129846503629474,0.03,0,pr,16/04/2022
3041,105444,1370,pr_1650098150239231370,0.03,0,pr,16/04/2022
20244,105452,313,pr_1650127882145310313,0.03,0,pr,16/04/2022
2871,105454,700,pr_1650080370106102700,0.03,0,pr,16/04/2022
35429,105456,2317,pr_1650105373564703317,0.03,0,pr,16/04/2022
44968,105459,1760,pr_1650130912386216760,0.03,0,pr,16/04/2022
13779,105461,791,pr_1650119784176818791,0.03,0,pr,16/04/2022
41640,105463,2076,pr_1650128390231182076,0.03,0,pr,16/04/2022
14109,105465,57,pr_1650103782921839057,0.03,0,pr,16/04/2022
20702,105467,414,pr_1650070752784688414,0.03,0,pr,16/04/2022
41350,105470,1460,pr_1650076112691289460,0.03,0,pr,16/04/2022
42100,105473,454,pr_1650106402065615454,0.03,0,pr,16/04/2022
1136,105482,436,pr_1650164098643710436,0.03,0,pr,17/04/2022
35252,105483,1075,pr_1650174915414756075,0.03,0,pr,17/04/2022
12327,105485,1039,pr_1650203595077645039,0.03,0,pr,17/04/2022
14772,105488,1672,pr_1650182520377967672,0.03,0,pr,17/04/2022
37763,105490,133,pr_1650185361784400133,0.03,0,pr,17/04/2022
1025,105498,968,pr_1650210307057991968,0.03,0,pr,17/04/2022
41748,105501,152,pr_1650204633449997152,0.03,0,pr,17/04/2022
9549,105509,1531,pr_1650159990371400531,0.03,0,pr,17/04/2022
13356,105511,1028,pr_1650212906580512028,0.03,0,pr,17/04/2022
24924,105517,1494,pr_1650203494046924494,0.03,0,pr,17/04/2022
19431,105518,1104,pr_1650211509113781104,0.03,0,pr,17/04/2022
10533,105523,213,pr_1650228593203551213,0.03,0,pr,17/04/2022
17256,105525,1779,pr_1650214156597596779,0.03,0,pr,17/04/2022
23414,105526,2422,pr_1650190569593397422,0.03,0,pr,17/04/2022
42247,105527,692,pr_1650177836940396692,0.03,0,pr,17/04/2022
27560,105529,737,pr_1650190080395245737,0.03,0,pr,17/04/2022
25042,105535,1754,pr_1650158394902967754,0.03,0,pr,17/04/2022
25506,105536,2529,pr_1650193297018299529,0.03,0,pr,17/04/2022
23775,105538,1224,pr_1650234305640430224,0.03,0,pr,17/04/2022
16584,105539,864,pr_1650198918296420864,0.03,0,pr,17/04/2022
10939,105540,1549,pr_1650202858240973549,0.03,0,pr,17/04/2022
29049,105541,490,pr_1650155399056717490,0.03,0,pr,17/04/2022
32953,105544,1126,pr_1650205186105275126,0.03,0,pr,17/04/2022
17460,105546,614,pr_1650188684951305614,0.03,0,pr,17/04/2022
4987,105556,442,pr_1650189771693858442,0.03,0,pr,17/04/2022
27311,105560,662,pr_1650292042336068662,0.03,0,pr,18/04/2022
31530,105563,871,pr_1650289226359305871,0.03,0,pr,18/04/2022
11498,105567,413,pr_1650270268800838413,0.03,0,pr,18/04/2022
19702,105569,572,pr_1650279818725720572,0.03,0,pr,18/04/2022
13730,105571,714,pr_1650288370311465714,0.03,0,pr,18/04/2022
128,105573,105,pr_1650281009292439105,0.03,0,pr,18/04/2022
7235,105575,1512,pr_1650270093809991512,0.03,0,pr,18/04/2022
28916,105580,53,pr_1650293397638221053,0.03,0,pr,18/04/2022
4274,105581,958,pr_1650291100675588958,0.03,0,pr,18/04/2022
47205,105584,566,pr_1650260333862834566,0.03,0,pr,18/04/2022
10077,105585,963,pr_1650306126044613963,0.03,0,pr,18/04/2022
16237,105586,811,pr_1650300623029476811,0.03,0,pr,18/04/2022
4060,105590,526,pr_1650298214955152526,0.03,0,pr,18/04/2022
4035,105592,1555,pr_1650267417365228555,0.03,0,pr,18/04/2022
6068,105596,975,pr_1650285648162152975,0.03,0,pr,18/04/2022
8207,105607,2230,pr_1650317709127454230,0.03,0,pr,18/04/2022
6199,105608,730,pr_1650254241852995730,0.03,0,pr,18/04/2022
10466,105609,1180,pr_1650302342014702180,0.03,0,pr,18/04/2022
24711,105612,1156,pr_1650247322986665156,0.03,0,pr,18/04/2022
2908,105615,801,pr_1650395058405121801,0.03,0,pr,19/04/2022
14386,105616,468,pr_1650382184467907468,0.03,0,pr,19/04/2022
41999,105623,515,pr_1650366081108472515,0.03,0,pr,19/04/2022
45825,105624,777,pr_1650363861218005777,0.03,0,pr,19/04/2022
18643,105626,365,pr_1650403910605095365,0.03,0,pr,19/04/2022
46452,105628,1232323233,pr_1650343446949741983,0.03,0,pr,19/04/2022
14969,105632,1088,pr_1650371357149085088,0.03,0,pr,19/04/2022
24622,105633,573,pr_1650376499808550573,0.03,0,pr,19/04/2022
18841,105637,1334,pr_1650365832855060334,0.03,0,pr,19/04/2022
13163,105638,1230,pr_1650370965110715230,0.03,0,pr,19/04/2022
19117,105650,794,pr_1650368049484646794,0.03,0,pr,19/04/2022
39406,105655,102,pr_1650352174187370102,0.03,0,pr,19/04/2022
5273,105660,1063,pr_1650373679144736063,0.03,0,pr,19/04/2022
21821,105661,823,pr_1650390250415325823,0.03,0,pr,19/04/2022
11263,105666,1025,pr_1650356901698865025,0.03,0,pr,19/04/2022
33059,105670,852,pr_1650363231581134852,0.03,0,pr,19/04/2022
27660,105671,1566,pr_1650383795326746566,0.03,0,pr,19/04/2022
14034,105678,1069,pr_1650358744603258069,0.03,0,pr,19/04/2022
7965,105679,1270,pr_1650372385640191270,0.03,0,pr,19/04/2022
11689,105680,1513,pr_1650348893007408513,0.03,0,pr,19/04/2022
13094,105682,750,pr_1650371926554118750,0.03,0,pr,19/04/2022
39817,105685,364,pr_1650378055895185364,0.03,0,pr,19/04/2022
26488,105686,829,pr_1650390027823690829,0.03,0,pr,19/04/2022
37476,105687,1267,pr_1650379473644226267,0.03,0,pr,19/04/2022
20574,105691,438,pr_1650492604475724438,0.03,0,pr,20/04/2022
31194,105692,1675,pr_1650487427798035675,0.03,0,pr,20/04/2022
4967,105696,2433,pr_1650464361511217433,0.03,0,pr,20/04/2022
46389,105698,3307,pr_1650426898539559307,0.03,0,pr,20/04/2022
2763,105699,755,pr_1650438208114911755,0.03,0,pr,20/04/2022
1081,105700,1095,pr_1650440575264150095,0.03,0,pr,20/04/2022
11760,105702,625,pr_1650491459372773625,0.03,0,pr,20/04/2022
23038,105704,522,pr_1650455950353300522,0.03,0,pr,20/04/2022
19093,105717,160,pr_1650455934020733160,0.03,0,pr,20/04/2022
24534,105720,1649,pr_1650479149459689649,0.03,0,pr,20/04/2022
18357,105723,1474,pr_1650434883536656474,0.03,0,pr,20/04/2022
